"Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)"
23,"LAYING",0.273456501458333,-0.0215822357986111,-0.104016638763889,-0.95758089625,-0.974940400833333,-0.969156975694444,-0.353803298472222,0.427870270902778,0.891134597152778,-0.948563056111111,-0.98237720875,-0.975598021111111,0.0836140462361111,0.0156683834109722,-0.00671390237361111,-0.985978435972222,-0.987480987777778,-0.984034827916667,-0.0116127979802778,-0.104117976625,0.111160515472222,-0.981777256527778,-0.957200157916667,-0.982662353194444,-0.102499503097222,-0.0358629559319444,-0.0632742493611111,-0.98529939875,-0.979125545138889,-0.994582805555556,-0.962029128472222,-0.95556287875,-0.962029128472222,-0.95556287875,-0.986520823194444,-0.985648839583333,-0.948309072777778,-0.955053844583333,-0.984397250694444,-0.981106023472222,-0.970355438333333,-0.980734692222222,-0.975181068888889,-0.953453125694444,-0.973000104166667,-0.967669801805556,-0.410126807980556,0.0577941665978472,0.282652180513889,-0.985798592083333,-0.987064201111111,-0.981754515277778,-0.987512286944444,-0.988994973055556,-0.98489417875,0.2010393935125,0.0884182996959722,0.218042958305556,-0.979751150277778,-0.966918545555556,-0.982977878472222,-0.982520841666667,-0.952754555555556,-0.984172331805556,0.11752302774375,-0.149056303154167,0.284032556552778,-0.96612336625,-0.956175933472222,0.0270735350444444,-0.984953226388889,-0.985400603333333,0.334168494754167,-0.964690592777778,-0.956809848194444,0.0973836738611111,-0.981694765416667,-0.981321376944444,0.219844464981944,0.0171888530652778,-0.0174678370388889,0.113560686147222,0.00790337081944445,0.493646926388889,-0.224956996333333,-0.757982587555556
24,"LAYING",0.272891637847222,-0.0173883349,-0.107273730847222,-0.968362365833333,-0.982649440416667,-0.973441937083333,-0.322284464861111,0.720061802027778,0.665971927186111,-0.960860571388889,-0.993181645972222,-0.979122804444444,0.0807259149166667,0.0121760395748611,-0.00618816009763889,-0.986287560555556,-0.98232468,-0.983122880416667,-0.0143810795555556,-0.0958699397361111,0.111660433291667,-0.982866317361111,-0.960868124583333,-0.981608449583333,-0.103194667402778,-0.0385974830416667,-0.06246004475,-0.980126103611111,-0.978278454444444,-0.992370180416667,-0.971910375833333,-0.96923203875,-0.971910375833333,-0.96923203875,-0.985483917083333,-0.983618977361111,-0.954155451666667,-0.958218839861111,-0.9829450375,-0.978875336666667,-0.975997631388889,-0.980551888333333,-0.976525683055556,-0.965648353194444,-0.984027176111111,-0.972932744722222,-0.386920941829167,0.277522493473611,0.243478561897222,-0.985953808055556,-0.982051846944444,-0.981592101527778,-0.988026830833333,-0.984001910694444,-0.983213763611111,0.153644567940278,0.0721907842625,0.0826583462930556,-0.976917649583333,-0.966473595138889,-0.981060959583333,-0.984880808194444,-0.958461108611111,-0.983488718888889,0.209082995830556,-0.1770819390875,0.251737968764861,-0.972976793611111,-0.971012656388889,0.0791985837222222,-0.98310416875,-0.983330435,0.350924455513889,-0.964402888888889,-0.961680098055556,0.0521291059265278,-0.978825217361111,-0.980282986111111,0.265225818765278,0.0268041512936111,-0.0147926089472222,0.0485495739444444,0.0160419825763889,0.471495675694444,-0.479614220872222,-0.492274376830556
25,"LAYING",0.250442545736986,-0.0195206430657534,-0.0987229012191781,-0.909579884246575,-0.692731938917808,-0.718237450589041,-0.424899906164384,0.601398852287671,0.515620129515069,-0.82986217890411,-0.64478233539726,-0.612231422178082,0.0879093934246575,0.0281040960949315,-0.0297839919027397,-0.973666584246575,-0.946331968219178,-0.968191361780822,0.00320955768493151,-0.0718629661219178,0.139199611041096,-0.890916449726027,-0.937359028356164,-0.911384043013699,-0.102011796136986,-0.0424710157267123,-0.0596125701041096,-0.957964922054795,-0.971994973424658,-0.974317345205479,-0.56216412760274,-0.650731608219178,-0.56216412760274,-0.650731608219178,-0.962627246712329,-0.96232902630137,-0.810684154109589,-0.857587125616438,-0.970236327808219,-0.968602489041096,-0.929549175890411,-0.785909915808219,-0.817148179315068,-0.903039444794521,-0.673313587890411,-0.695015375957534,-0.392144884969863,-0.0745982379665753,-0.0305370560684931,-0.97315023739726,-0.94743824,-0.963044112328767,-0.97679797260274,-0.94902507630137,-0.972181757808219,-0.0437398728534247,-0.282717754939726,-0.103036310555753,-0.891729376712329,-0.946887411643836,-0.924885936164384,-0.892427361232877,-0.933063224931507,-0.915921132876712,-0.187822718983562,-0.263351989424658,-0.13079807235411,-0.775799715945205,-0.652697178767123,-0.233251795202192,-0.960530620684932,-0.963939219726027,0.188756513712329,-0.911136454246575,-0.852298573150685,-0.319495555538356,-0.968538135479452,-0.970750550547945,0.0883302645246575,0.0654287933630137,0.204276071287671,-0.0523440320630137,0.0224682798413699,0.550026309589041,-0.436237825917808,-0.408446548027397
26,"LAYING",0.271855671514474,-0.0192706595921053,-0.105196675421053,-0.970012176973684,-0.983239408684211,-0.984432537631579,-0.579243542368421,0.782602895513158,0.604175230263158,-0.944834658947368,-0.987714527763158,-0.983774263684211,0.086593897881579,0.0120705092328947,-0.00664938489057895,-0.989655048289474,-0.987340603026316,-0.989377392894737,-0.0170714450447368,-0.090730043131579,0.152557435407895,-0.990578023157895,-0.980032718421053,-0.969389161315789,-0.100422286486842,-0.0396047412631579,-0.0712229106578947,-0.993116415,-0.989613340657895,-0.993844931052632,-0.976937473684211,-0.964740870921053,-0.976937473684211,-0.964740870921053,-0.990172290921053,-0.989606308421053,-0.952122307105263,-0.966554389210526,-0.992436689868421,-0.990691104868421,-0.973720568552632,-0.983704384342105,-0.985038833289474,-0.968563964736842,-0.983303322105263,-0.984674957894737,-0.196647020803947,0.274319436368421,0.367498255855263,-0.989598338947368,-0.987303271578947,-0.987630941184211,-0.990671419473684,-0.988344441052632,-0.989680345789474,0.143822381894737,0.126809369223684,0.150845383010789,-0.988815288157895,-0.983820649868421,-0.970260241842105,-0.991152808684211,-0.978152023421053,-0.971867628815789,0.153719575706579,-0.0671822900118421,0.207116117260395,-0.969648475,-0.966907351578947,0.282057604078947,-0.989580254473684,-0.988493012631579,0.357618039456579,-0.975033781710526,-0.9669641475,0.11360994087,-0.991073194605263,-0.990494814868421,0.2501714623,-0.00168526063578947,0.0282226403815789,-0.00733101011842105,-0.00337377024210526,0.655808371842105,-0.540921973768421,-0.430686459842105
27,"LAYING",0.27411719027027,-0.0180581749054054,-0.107319048216216,-0.978784566081081,-0.983931598243243,-0.986690325945946,-0.490378360945946,0.554229524418919,0.826905283094595,-0.971284784324324,-0.99366536,-0.988716850675676,0.0765285945108108,0.0128509818905405,-0.000895961262162162,-0.98679821,-0.985513169864865,-0.98978352972973,-0.0196102733781081,-0.0956464207027027,0.118866360148649,-0.989017368918919,-0.984571866891892,-0.97843643554054,-0.10124071727027,-0.0362505173605405,-0.0643225871621622,-0.993653593783784,-0.993234489864865,-0.993468324054054,-0.982199329189189,-0.979270736486486,-0.982199329189189,-0.979270736486486,-0.98857962,-0.988961103243243,-0.967105163243243,-0.972343318378378,-0.99448782554054,-0.993776507972973,-0.980944135405405,-0.983214456216216,-0.98748276,-0.977948873378378,-0.984395243918919,-0.986587851621622,-0.169023307231081,0.249191518283784,0.358896784972973,-0.98701705,-0.985581227027027,-0.988175242162162,-0.98775310972973,-0.986487300405405,-0.989947939459459,0.0974875281321622,0.0703851511837838,0.146159942116216,-0.987250073513513,-0.987084332702703,-0.979351357972973,-0.989549254864865,-0.983323992432432,-0.980117282837838,0.0940491118998649,-0.0203010403378378,0.246925588956757,-0.981691014594595,-0.980627021081081,0.373698159662162,-0.988441779459459,-0.98858878027027,0.415857977635135,-0.980133221756757,-0.972273174324324,0.175477089114459,-0.993827102567568,-0.993861151756757,0.358721114016216,0.0179019718513513,0.00235531103648649,-0.0292731485108108,-0.028074481527027,0.592564727702703,-0.325423725,-0.661025645027027
28,"LAYING",0.274397206,-0.016899837105,-0.1079864597125,-0.97087273875,-0.9461762885,-0.9567278235,-0.45824848975,0.124276570125,-0.00793179822499999,-0.971285330625,-0.969788009,-0.978657503,0.076802273475,0.006313578143125,0.005653994512675,-0.980560935375,-0.978749127625,-0.97359059775,-0.0173926707725,-0.0965515900125,0.09231953055,-0.956569456,-0.961059307875,-0.96363740925,-0.1034877889875,-0.0356813200475,-0.05506834001375,-0.962015375625,-0.9813053805,-0.98246466775,-0.9586829045,-0.957711770375,-0.9586829045,-0.957711770375,-0.978496074875,-0.97434842625,-0.93776655325,-0.931740299125,-0.978734985125,-0.9714092155,-0.975542186375,-0.958922192875,-0.961623183,-0.96946371375,-0.942879348375,-0.956903454125,-0.32078610904125,-0.07312546387625,0.22777674338875,-0.980433839375,-0.978317403625,-0.971041589375,-0.982540607875,-0.980994203625,-0.974693223125,0.1044458182225,-0.0062793812323875,0.0328467241075,-0.94887033675,-0.966918137,-0.963098078125,-0.9592796195,-0.9584962975,-0.967204845,-0.2636747919375,-0.35437748760125,0.110025059065875,-0.9629347545,-0.960777808,0.0443623715,-0.974175361,-0.973692146875,0.26610729758375,-0.94650260725,-0.9343283665,-0.18598890307125,-0.972734346625,-0.971556305375,0.01852834362125,0.03980252051875,-0.036040380695,0.0174937136,0.06606310158875,0.57241133175,-0.012247322625,0.069936420825
29,"LAYING",0.287268499855072,-0.0171914761304348,-0.109414939478261,-0.984224215797102,-0.989867294057971,-0.986841372173913,-0.311860696231884,0.788941280434783,0.581488963333333,-0.972868257681159,-0.994168216521739,-0.985664394637681,0.071759136973913,0.0119190675295652,0.00212994966449275,-0.992066354492754,-0.989224543333333,-0.993181725362319,-0.0258424484057971,-0.0761620525724638,0.127378289072464,-0.993928969855073,-0.992124840144928,-0.974685866086957,-0.0996008817971014,-0.0385285770869565,-0.067381594884058,-0.996180716811594,-0.996843904927536,-0.995229525362319,-0.986294859855072,-0.981293367536232,-0.986294859855072,-0.981293367536232,-0.992634117826087,-0.994495233478261,-0.971514016956522,-0.97619708057971,-0.997140400869565,-0.997290524637681,-0.98665109826087,-0.988675353043478,-0.989234339710145,-0.983427577101449,-0.990328804057971,-0.985884737826087,-0.0907903930072464,0.325676134265217,0.324212412536232,-0.992212722463768,-0.989092542608696,-0.991878492898551,-0.992599607101449,-0.990224081449275,-0.993040212173913,0.13837686636058,0.130795053686957,0.168472956034783,-0.992658626231884,-0.993164421884058,-0.975892284347826,-0.994341640869565,-0.991566423768116,-0.976570825652174,0.228041416304348,0.0260649198826087,0.236025263317391,-0.986556787826087,-0.981328598695652,0.42421442484058,-0.993836914492754,-0.994221787101449,0.481371713144928,-0.983302836086957,-0.975878693478261,0.21234092226087,-0.997299205072464,-0.997161341304348,0.403027169222464,0.00401540687536232,0.00675232108376811,-0.0485926367202899,-0.0162701073072464,0.46795895884058,-0.557520279478261,-0.416431990869565
30,"LAYING",0.281082277857143,-0.0194552655757143,-0.103691524357143,-0.976445245285714,-0.954228677,-0.966970753714286,-0.308754370714286,0.710349715448571,0.669882561428571,-0.979631818142857,-0.988906614571429,-0.983089193714286,0.0752423394857143,0.0107549109358571,-0.000456730125714286,-0.977572032714286,-0.971184016,-0.979640648,-0.0267909664428571,-0.0761280811285714,0.0937965193428571,-0.973679576,-0.966055227857143,-0.968799846428571,-0.1022871322,-0.0384545549242857,-0.0596004287571429,-0.983812344857143,-0.980389025142857,-0.980778519,-0.969833520857143,-0.960191604428571,-0.969833520857143,-0.960191604428571,-0.979363915571429,-0.969762772857143,-0.962271442,-0.951285885,-0.985106130285714,-0.976221283,-0.974889928,-0.960025831714286,-0.970370994857143,-0.977119923285714,-0.953567731714286,-0.967048330142857,-0.222464420928571,0.0659135124571429,0.228643314371429,-0.977002726571429,-0.971835171857143,-0.975739108285714,-0.980440857,-0.972552776714286,-0.982427927428571,0.0390926168614286,-0.145488824713143,0.0692339637772571,-0.971824923,-0.968201498571429,-0.967504129714286,-0.974499812571429,-0.965138961428571,-0.972108771428571,-0.0656531689985714,-0.240606400171429,0.0631118915314286,-0.962897136142857,-0.964047360857143,0.16973135625,-0.970073849857143,-0.968201038571429,0.17292646174,-0.962035623571429,-0.952652805714286,-0.08343624907,-0.977863085857143,-0.975528653857143,0.10884739504,0.000801473049999999,0.0437736490871429,0.0556273830571429,0.00430544024285714,0.464464301,-0.474776480657143,-0.497666067
1,"WALKING",0.278086108,-0.0173113732957895,-0.112625787957895,-0.296854495263158,0.0934516214631579,-0.271611934736842,0.904344392421053,-0.267023018694737,-0.0595105671052632,-0.976008947684211,-0.971305244210526,-0.945736441052632,0.0713175708842105,0.0225795119042105,-0.00497492570736842,-0.130947686014737,0.0464355427157895,-0.511930646105263,-0.0423856847986316,-0.0697191622894737,0.0850746595147368,-0.483798212526316,-0.0741101702805263,-0.357805034315789,-0.09216580636,-0.0375841850094737,-0.0455098873757895,-0.222776321178947,-0.318905622631579,-0.416135420631579,-0.152102902977895,-0.233194773,-0.152102902977895,-0.233194773,-0.157845753557895,-0.0927633320098947,-0.177104077484211,-0.204398534736842,-0.312611759610526,-0.339662646052632,-0.218122602221053,0.0695189009073684,-0.342638589263158,-0.331284671473684,0.0359869822986316,-0.290704097073684,-0.2043407406,0.112778241745263,0.0534332093646316,-0.187015966865368,-0.0532292795025368,-0.478813585368421,-0.150293252221053,0.084818474336,-0.543376295368421,-0.201752359903158,-0.373045431873684,-0.178684984823158,-0.351596356589474,-0.122273964855789,-0.271305276842105,-0.526220459894737,-0.0530476307042105,-0.448209954421053,0.0130423070810526,-0.0631098452431579,0.00668106806957895,-0.143669858945263,-0.408571705473684,0.190990315136842,-0.0753711816448421,-0.121696059823158,0.103812677862737,-0.216753894670526,-0.335325256631579,0.261148603199579,-0.333550590515789,-0.395055108526316,0.193040011930526,0.0495344590463158,-0.00872755861052631,0.0185542390315789,-0.0176264980978947,-0.700510658526316,0.264430394526316,0.0597637302736842
2,"WALKING",0.277088800847458,-0.0187498794925424,-0.105640646322034,-0.440628447457627,-0.107399885311864,-0.443611368135593,0.867757177627119,-0.308205951694915,0.102770143169492,-0.972922046779661,-0.972724927966102,-0.972246642372881,0.0568524201025424,0.0180730928372881,0.0056343537440678,-0.301225534654237,-0.0483793179288136,-0.598316408813559,-0.0531610902601695,-0.0481202287457627,0.0826145082542373,-0.574625390847458,-0.552365335084746,-0.495473005423729,-0.088039770440678,-0.0507730299237288,-0.0496386044966102,-0.406449347627119,-0.646016705084746,-0.451551815762712,-0.312045814576271,-0.440927832372881,-0.312045814576271,-0.440927832372881,-0.303342420830508,-0.193569402991525,-0.462560042033898,-0.566188709661017,-0.561150452542373,-0.571925461186441,-0.366871287118644,-0.0525455860271186,-0.469892786610169,-0.472922940508475,-0.195899886372881,-0.473335928305085,-0.145402474462712,0.212483457338983,0.082060614140678,-0.328090225254237,-0.108012036033898,-0.567733434745763,-0.336091845101695,-0.0477611730762712,-0.627580511864407,-0.0681332617191525,-0.242341721237288,-0.240701887416949,-0.447349037118644,-0.568677866949153,-0.414800123220339,-0.615637302711864,-0.546802048474576,-0.571482563728814,0.00883544371525424,-0.0476756621016949,0.136760794218644,-0.345428273864407,-0.590874566610169,0.386809688135593,-0.197408970101695,-0.194500219533898,0.202941542805085,-0.544605271525424,-0.66200508661017,0.290831459220339,-0.596330831355932,-0.572537346779661,0.127370891015763,-0.0433976105084746,0.0759389493898305,0.0431475606711864,-0.0431886410508475,-0.620916960847458,0.291729273898305,-0.0509717084288136
3,"WALKING",0.27537210362069,-0.01780914126,-0.112974613844828,-0.378774751724138,-0.104017498365517,-0.407306228103448,0.896165868448276,-0.223286684137931,-0.117112832465517,-0.978770755172414,-0.963011489655172,-0.952823278103448,0.0802186344901724,0.0124701943103448,-0.006654533705,-0.290813359396552,-0.081745845287931,-0.545263534137931,-0.0256731826655172,-0.078517818862069,0.0823225725413793,-0.587364606206897,-0.57688363,-0.494435727413793,-0.0937348265706897,-0.0398751578103448,-0.0494220472194828,-0.406807696724138,-0.649867180517241,-0.551341722413793,-0.278522761551724,-0.350124136896552,-0.278522761551724,-0.350124136896552,-0.304569432413793,-0.169452697394828,-0.484478165344828,-0.575010918965517,-0.579920322931034,-0.581170884655172,-0.335865475310345,-0.113924254655172,-0.431312693448276,-0.39734532862069,-0.156717227415517,-0.441797339482759,-0.24387207517069,0.174055765637931,0.0768331160344828,-0.325476288758621,-0.173561886913793,-0.530975279655172,-0.318190736034483,-0.0439780822432759,-0.558287792241379,-0.199078933793103,-0.252705758362069,-0.342928100517241,-0.456565972241379,-0.573732685172414,-0.436286869655172,-0.629571068965517,-0.582407358965517,-0.561874897241379,0.036495133887931,-0.0335019913465517,-0.0303411523224138,-0.313185710689655,-0.473808923275862,0.117662861267241,-0.215249345241379,-0.120474993852759,-0.107759815734483,-0.582884053275862,-0.644056806551724,0.179421637689655,-0.619870470517241,-0.563926297413793,0.0431808679482759,0.05176230705,-0.0444676855689655,0.115300399758621,-0.0402928459137931,-0.683773314482759,0.230802591896552,0.102041178862069
4,"WALKING",0.278967377166667,-0.0155863439683333,-0.1122036927,-0.458728469333333,-0.108307886835,-0.599557126333333,0.917267841333333,-0.0522362742166667,0.134700960333333,-0.984414198333333,-0.968934441666667,-0.963814420333333,0.075764821035,0.00214712483,-0.000181991748333335,-0.3190047672,-0.245409183915,-0.759984878166667,-0.0311778001961667,-0.07347632185,0.081454550305,-0.518202462166667,-0.6755066415,-0.673100485166667,-0.115885623591667,-0.0393212776966667,-0.0540899338933333,-0.510104771333333,-0.813196252,-0.652217743666667,-0.334448297833333,-0.541090295833333,-0.334448297833333,-0.541090295833333,-0.386755665,-0.338049772833333,-0.513629027893333,-0.5691049835,-0.692072583666667,-0.738705504833333,-0.445275084833333,-0.17910338389,-0.643253386166667,-0.464859880333333,-0.1292329047985,-0.6070184455,-0.137563276733333,0.0137952757916667,-0.0633478343095,-0.3799577105,-0.3032788652,-0.738395367833333,-0.318275337783333,-0.233029256633333,-0.780140136,-0.124851019518167,-0.3729501894,-0.304995009841667,-0.394737182833333,-0.697787091833333,-0.615149483666667,-0.558632729666667,-0.665193100333333,-0.724658468666667,-0.121983020996667,-0.284290942316667,0.145190652566667,-0.467952649833333,-0.659810750333333,0.380587270633333,-0.340499045166667,-0.340355032333333,0.104711727454333,-0.62275384085,-0.608804376833333,0.0561100595628333,-0.733377014166667,-0.765004640833333,0.257380724813333,-0.0177303116166667,-0.0041813804,0.0103119101666667,0.03975482333,-0.817417623333333,0.111927740333333,-0.0727503429833333
5,"WALKING",0.276253540178571,-0.017348560516125,-0.107956492571429,-0.316851354232143,0.0403279991803571,-0.474677876071429,0.920666937321429,-0.0630799044285714,0.0114130305517857,-0.979588936428571,-0.962241912142857,-0.965183734285714,0.081349024125,-0.0105901561267857,0.00767806241214286,-0.327309361053571,-0.122611307146429,-0.62588375375,-0.0472398263060714,-0.0686501804107143,0.0822763981071429,-0.508729973928571,-0.520257118571429,-0.341214730892857,-0.0861930559196429,-0.0471773264482143,-0.0509113578803571,-0.382287920607143,-0.584596409285714,-0.1858258391625,-0.186083457073214,-0.397183530357143,-0.186083457073214,-0.397183530357143,-0.312936898714286,-0.307708275,-0.377513321607143,-0.508228826785714,-0.46315578125,-0.506730602857143,-0.313491480089286,-0.0243552307517857,-0.507468682857143,-0.318972023946429,0.00712285277321429,-0.499488013928571,-0.318553512973214,0.0198037664732143,0.0240291045660714,-0.368520263214286,-0.209643989384643,-0.603882869642857,-0.344440985571429,-0.0872972212125,-0.646051604642857,-0.336690337142857,-0.506676911071429,-0.330983935392857,-0.393981924464286,-0.529128352857143,-0.239856874607143,-0.546139934642857,-0.518495469642857,-0.439225166607143,-0.0382639457660714,-0.00695174818392857,0.167954217323214,-0.3275877855,-0.534861465357143,0.151850215439286,-0.294538328401786,-0.331533301071429,-0.0132531038285714,-0.501729440714286,-0.601729581607143,0.2439679577875,-0.564051314464286,-0.473810935178571,0.0442693961089286,-0.0140642612857143,-0.0101351117678571,0.0236616908392857,-0.0375152451607143,-0.862739304464286,0.117470985,0.0135995722063929
6,"WALKING",0.282600318947368,-0.0162902272240351,-0.110675019561404,-0.319522235614035,0.127438225996491,-0.520158914912281,0.907515765789474,-0.172841641578947,0.0327289158070175,-0.978104815789474,-0.965397458070175,-0.956853069473684,0.0811288995508772,-0.0226416624210526,-0.0110781242526316,-0.16511227745614,-0.0236441864210526,-0.589944591754386,-0.0253487097403509,-0.0766963773684211,0.0847366382964912,-0.460852395789474,-0.354635314561404,-0.401231494210526,-0.0886163770105263,-0.0298142603245614,-0.056739857777193,-0.206336166368421,-0.43723462754386,-0.193325093777193,-0.19289490977193,-0.292193939122807,-0.19289490977193,-0.292193939122807,-0.22240468645614,-0.104513544473684,-0.303066645508772,-0.384832657649123,-0.343655479631579,-0.385758162315789,-0.217276875596491,0.103402603921053,-0.515677299122807,-0.36516133245614,0.0676030930285965,-0.564049385438597,-0.199183196035088,0.0352443301052632,0.181270418324561,-0.183411885315789,-0.105687010915789,-0.557246040175439,-0.221882376319298,0.00022350782631579,-0.621129874035088,-0.169782130652632,-0.451977534421053,-0.0956206874896491,-0.260296154217544,-0.365632494789474,-0.228107181364912,-0.528250877719298,-0.353918925087719,-0.526003834736842,0.0858825529887719,0.0360899104175439,0.285853084350877,-0.23148661245614,-0.440050332631579,0.198434954307018,-0.0922420829596491,-0.12607680977193,-0.0109814300684211,-0.351387485035088,-0.524342164035088,0.278829881017544,-0.388354650929825,-0.426483577885965,0.098173919564386,-0.0505396873245614,-0.00446323478947369,-0.0318243144210526,-0.074424270345614,-0.756636984561403,0.18869095122807,-0.000991502787596491
7,"WALKING",0.273757863333333,-0.0184092012,-0.111109357175439,-0.348400049122807,-0.108803970842105,0.118122783963158,0.882007269649123,-0.138479160350877,-0.123820585945596,-0.979955385438597,-0.96994189245614,-0.95305326122807,0.0898265122175439,0.0213026168719298,-0.00616648177894737,-0.369160382105263,-0.0882345795614035,-0.180251543164912,0.00235756309929824,-0.0846095131157895,0.0657573268,-0.520163629298246,-0.256452339491228,-0.41729806245614,-0.120054461505719,-0.0440578446412281,-0.0457808471014035,-0.239724524529825,-0.201329110036842,-0.476333871052632,-0.127709601452632,-0.228003678421053,-0.127709601452632,-0.228003678421053,-0.221726416684211,-0.0634465547684211,-0.329685179473684,-0.222876121692982,-0.324032290666667,-0.125010313598246,-0.366627266315789,-0.0973296267649123,-2.91364496491217e-05,-0.342207868596491,-0.172328769403509,0.0935381076507018,-0.325450927105263,0.162539604368421,0.133659851049123,-0.406545349473684,-0.15397798545386,-0.139481247769825,-0.38667475077193,-0.0774474390631579,-0.219350176224561,-0.281106455508772,-0.282468433824561,-0.230178063475439,-0.34409620322807,-0.181448601647368,-0.389460915789474,-0.577444456491228,-0.313264036912281,-0.482057839649123,0.102804805468421,0.252342862614035,0.0113390241929825,-0.183407164368421,-0.374929154912281,0.16330476505614,-0.0758609322214035,-0.0556338180175439,-0.0154295369473684,-0.219234565573158,-0.362868643017544,0.278984209842105,-0.183869267617018,-0.113197961303509,-0.00594479565438597,-0.00316911373684211,-0.000609229245614035,-0.0332806515087719,0.0408273588385965,-0.700181220877193,0.177269709596491,0.102913910842105
8,"WALKING",0.271091915416667,-0.0194076850102083,-0.107564999479167,-0.200185851627083,0.330785530208333,-0.182902829979167,0.857051047083333,-0.181204335625,-0.150585769920354,-0.975886277708333,-0.961352406041667,-0.960196561041667,0.062832227,-0.00220240447083333,0.00511742467104167,-0.283401643854167,0.192033916083333,-0.406677629395833,0.0171889140754167,-0.0940406231183333,0.0543613369145833,-0.2368440621875,-0.241748150625,-0.110247274625,-0.131233530735417,-0.03909834345,-0.0443036235541667,-0.274914033770833,-0.448674720833333,-0.410666890625,0.01295952014375,-0.208748969683333,0.01295952014375,-0.208748969683333,-0.0992447724183333,-0.2120288766875,-0.0449796834095833,-0.274655343541667,-0.362894248541667,-0.522635408958333,-0.275254409375,0.269624254375,-0.274009553895833,-0.174566540316667,0.27657679625,-0.198863603479167,-0.379771178270833,0.00550006180833333,0.133034697583333,-0.335413655416667,0.04290729695,-0.387399682708333,-0.294471051333333,0.271220423083333,-0.425614596520833,-0.313121122708333,-0.396117195958333,-0.2204250373375,-0.142326179433333,-0.288687615666667,-0.165449272208333,-0.270763331520833,-0.220952515458333,-0.17529907075,-0.184067208145833,-0.110978763164583,-0.198351062489583,-0.12807912586875,-0.3820747575,0.199763788916667,-0.153279907891667,-0.3008410295,0.197988504391667,-0.331914148125,-0.36072227625,0.0903024073847917,-0.493529058541667,-0.598359255,0.303306276666667,0.0701130304375,0.00127741739583334,-0.174568158333333,0.0517487007916667,-0.633242395625,0.20309048875,0.1242731721875
